Group,Customer_Segment,Sales_Before,Sales_After,Customer_Satisfaction_Before,Customer_Satisfaction_After,Purchase_Made
Treatment,Medium Value,267.8301569563483,404.62601511946946,70.24902619495936,77.25158250042679,No
Treatment,Low Value,252.84478692486738,380.7343716700561,67.68653413632973,73.9214486470527,No
Control,Low Value,137.5538204167946,166.43969697263935,50.82811676871236,47.15768998205749,No
Control,Medium Value,157.5133144917943,186.08771354179453,59.224279695797925,66.54020029635942,Yes
Treatment,High Value,204.44057097120637,311.5348217305768,77.104967814075,95.08404099651575,No
Treatment,High Value,240.81057026333417,377.76713158845445,90.89865025965624,100.0,Yes
Control,Low Value,134.38583951739147,159.95154220550467,53.951686563922514,49.43523196029142,Yes
Treatment,High Value,278.7384532000621,407.7427492887078,100.0,100.0,No
Treatment,High Value,208.14439665114344,312.70001114606384,95.63933553972117,100.0,Yes
Control,Low Value,256.4406265391379,303.9162191003354,43.755213492362934,44.37448626350219,Yes
Treatment,Medium Value,203.84622026439388,316.89695559556594,65.88328710947783,81.32776274637486,Yes
Control,Low Value,168.35160039610557,207.54238201220224,49.38031434133973,55.21233909862475,Yes
Control,Low Value,158.41858357450758,174.3654989440602,51.14816533355676,67.36229739700649,No
Control,Low Value,234.78879448210998,271.15112159270035,49.51806315920899,60.94334151379816,Yes
Control,Medium Value,229.7290529695255,272.5901561011729,59.94230009900663,70.24063864091325,No
Treatment,Medium Value,238.4625411755679,371.8643595825787,73.15508753868171,74.35882981291624,Yes
Control,Medium Value,282.0257399287788,330.4187396251914,67.46521292524224,57.13424107311337,No
Treatment,Medium Value,214.18865708628837,333.0995341925041,59.75320170995311,48.86128779722153,No
Treatment,Low Value,146.54884817000308,219.20276908702945,66.55435302512602,76.0,No
Treatment,High Value,162.3209566364441,242.34484245006234,89.54582512202389,100.0,No
Treatment,Low Value,191.94064960761597,286.7759621216126,69.8935559960291,76.0,Yes
Treatment,Medium Value,196.75476177710908,290.86456255267825,81.21524039620599,88.60958947799185,Yes
Control,High Value,294.81460660052954,346.00055327342693,84.69957577436809,91.4073117235018,Yes
Control,Low Value,258.8134576632014,313.24490680647324,68.69002080942985,73.57089992009892,Yes
Control,High Value,321.5027930537303,384.6840230842346,100.0,100.0,Yes
Control,Medium Value,191.76387691103588,227.80910405129393,65.06636174765242,70.95724101192711,Yes
Treatment,High Value,191.0213200005152,289.82240670015176,86.98241656878363,100.0,No
Control,High Value,138.97967094816713,165.26459229316566,95.61426496564108,100.0,No
Treatment,Medium Value,219.60681625750894,333.65117888697955,69.94569222767757,78.25994232555793,Yes
Treatment,High Value,298.8940447282507,453.5686576627089,100.0,100.0,Yes
Control,Low Value,163.0937938916373,195.07597182850563,59.02345559453312,70.03243171519348,Yes
Control,High Value,157.1429359134578,180.37805008683995,100.0,100.0,No
Control,Low Value,284.84514932319587,332.3488631295048,59.116622124561616,67.8803106329311,Yes
Control,High Value,199.85661959442464,238.38166745848488,84.17494700671575,97.96787315287862,Yes
Treatment,High Value,236.45472093230356,351.2860895728715,71.34693064970597,83.50981890182204,Yes
Treatment,Medium Value,188.76776483223796,292.4267935941616,64.45377605877607,70.94553199970555,Yes
Control,Medium Value,164.16744954364964,195.53048389934344,94.96876983526373,100.0,Yes
Treatment,Low Value,232.37374916613322,348.62882544709373,63.14999966306684,57.75667170807779,Yes
Treatment,Medium Value,130.75686912377176,189.10957011192167,72.72977741851626,80.15911556217304,Yes
Treatment,Medium Value,275.86034310896713,435.6025941598071,87.10484258177549,93.70359276170365,No
Control,Medium Value,242.72803809706875,291.12978433603644,71.95930658052878,85.18910478748732,Yes
Treatment,Medium Value,199.76798655749013,310.3658086837573,73.01421755226828,71.10209965760069,No
Control,Medium Value,217.0753594211611,257.858181570936,74.0586184319822,73.93655704951176,Yes
Control,Low Value,221.64984532206188,266.3615210718251,50.87237461391561,48.440204882998465,Yes
Treatment,Low Value,170.75411166339399,266.8731121500096,46.92283269233212,57.03460874356962,No
Treatment,Medium Value,223.7232056746945,337.4431248143086,76.83521045499741,65.74140413616621,No
Control,Medium Value,178.22129535908655,208.74209559863164,71.68483799580302,68.24875124017085,Yes
Treatment,Low Value,97.76641776478108,144.7393533599534,53.04387661107426,41.51797961877966,No
Treatment,High Value,282.63023167147173,440.27751679268385,99.73827030743215,95.92255422413382,No
Control,Low Value,303.1203101181023,361.1170179482915,52.914902043215506,57.679435867924646,Yes
Control,High Value,272.26513289545335,330.9063009514391,98.32461827363913,100.0,No
Control,Medium Value,214.63560329751982,255.31870115419784,58.57350416423936,78.56964875515312,No
Control,Medium Value,195.0213021509575,230.2973603627439,58.00572340153288,51.381165326263954,Yes
Treatment,Low Value,184.67459947183363,289.32543724800246,43.78895472073809,45.275927600014946,Yes
Treatment,Medium Value,202.59487751520805,317.49703874751606,70.44550279913103,80.32435352293939,Yes
Control,High Value,259.30257079739283,315.0680169222674,73.73577504790987,76.83710122032842,No
Control,High Value,100.73326725541338,117.91457127062552,100.0,100.0,Yes
Control,Low Value,87.33795307397071,112.5967572743414,68.37286544562669,58.95978166574182,Yes
Treatment,High Value,280.2649674627163,439.68098505313316,95.08535536353958,90.23028771108933,No
Control,Low Value,186.78849749329504,232.16490570036066,61.54212936972741,75.15590611833773,Yes
Treatment,Low Value,161.90440776117558,248.56507896165166,48.49681587216507,58.49307127251921,No
Control,High Value,184.54671456874254,232.42542403490333,100.0,100.0,No
Control,High Value,203.52220103498192,244.7107744858045,87.85855872965111,100.0,No
Control,High Value,217.0267595391431,249.17219257671601,90.5928590921432,84.36067813263016,No
Treatment,High Value,325.73167750696604,494.1418647350778,87.76527865430376,100.0,Yes
Treatment,High Value,178.25923157835558,269.83852594248265,79.38528095356334,97.4990726976509,No
Treatment,High Value,280.42874584024224,429.1190426058394,99.91144150237344,100.0,No
Control,High Value,277.41178133731535,330.85144141060306,83.01034372802627,87.50880634191161,Yes
Treatment,Medium Value,209.26442313022164,335.3522664981582,69.46285770343701,73.1006164072099,No
Treatment,Low Value,234.79005749054323,363.9828056295435,36.004377402541586,45.14896572326605,Yes
Control,Low Value,218.6839885506908,253.3132871509231,57.539079966902115,57.854123351551756,No
Control,High Value,175.21965634098444,208.8861298865726,89.51326503350433,100.0,Yes
Treatment,Low Value,203.84622026439388,316.89695559556594,47.672346976068546,42.98737264273615,No
Treatment,High Value,264.2720432542053,403.55518844523976,91.45310379518106,77.68365059339342,Yes
Treatment,Medium Value,185.18426603115063,282.27993608677264,67.02695370909697,64.98562998674015,Yes
Treatment,Low Value,230.98603137828945,353.0926119545823,43.56789615685031,51.68404679374939,No
Control,Low Value,247.19680347915192,285.93735842390936,67.4313516587979,76.0,Yes
Control,Medium Value,223.95556014204718,265.39497156332186,83.57387749624975,95.13710324010177,No
Control,Medium Value,188.23165514080776,232.62224290308055,79.65002312647779,74.81678829909353,No
Treatment,Medium Value,184.70982775437918,289.41562357879843,84.33721322053024,84.93578238951895,No
Treatment,Low Value,179.10091847966387,266.2544562171503,51.57044570495429,51.83296852167874,Yes
Control,Low Value,173.6174361729766,190.82049540379202,56.10866269462409,68.40943605472232,Yes
Control,Medium Value,254.18879577624813,303.1170138043899,67.3445231325456,73.26080211192438,No
Treatment,Medium Value,185.09335968185746,288.2421703891756,74.86881161139438,94.84335730262636,Yes
Treatment,Medium Value,209.2675377839287,325.93664420289554,82.05921723084438,90.89766395107277,No
Control,Medium Value,259.7052745268952,308.4054194747809,72.29266607686303,73.49623460646544,Yes
Control,Medium Value,208.1930031904701,239.54475048077413,56.96034932404567,61.14402948936223,No
Control,High Value,214.75070449714153,264.59778553548614,95.33473953211784,100.0,No
Treatment,Medium Value,258.8296833072166,397.66332796275486,66.67067547414426,68.29984345299282,No
Treatment,High Value,297.5143064259788,453.94500096166297,100.0,100.0,Yes
Treatment,Low Value,201.56064615296688,313.3834789244679,68.22015354094286,75.6258819868311,Yes
Treatment,Low Value,278.6096334875614,426.4111415395394,63.20556604693111,61.28821152055289,Yes
Treatment,High Value,257.65673594247136,386.3877793682011,88.79870186363654,100.0,No
Treatment,Medium Value,266.9884183850293,407.5114220726654,74.61161696540121,79.312984678983,Yes
Control,Low Value,288.5067662905218,344.012490192035,54.012626449191615,50.81762568642712,Yes
Control,Medium Value,196.64912861051727,240.0854347443764,62.54907573721916,74.24634055164503,Yes
Treatment,Medium Value,195.21322219758403,285.03720081575955,65.0613393193201,60.653066712919866,Yes
Control,High Value,289.09149170160373,345.4549745727239,88.1323415999464,100.0,Yes
Treatment,Low Value,188.99293690867222,296.2753002612581,53.05337619769138,52.935380592238,No
Control,Low Value,149.207792373774,177.76644328693976,44.27132822325844,49.20616713654427,Yes
Treatment,High Value,218.62223603508124,341.015074334082,90.70890681976479,84.56014317826224,Yes
Control,Medium Value,148.82381272497648,183.34066414950922,71.58852110495381,73.35115031292504,No
Control,Medium Value,221.13747127341256,267.22585623709904,49.10455931727031,52.721390568280825,No
Treatment,Low Value,213.61163738343245,325.7977796226215,53.51179600355519,57.2454841235801,No
Treatment,High Value,301.6727963454189,473.3983795284232,59.51593937124284,90.18979144985552,Yes
Control,High Value,312.93606649526544,372.3084818945085,77.5781250757474,79.23443738071002,No
Control,Medium Value,201.5606690110138,242.76674455356775,60.1181981202261,67.1344411430792,Yes
Treatment,Medium Value,323.41274637689776,489.4660575234946,71.1573465992691,64.78423584118083,No
Control,High Value,175.19757671233782,204.7509107528077,81.64969504270385,63.56229625838981,Yes
Treatment,Low Value,131.29018111186704,204.56329873334738,50.07775161205734,52.446585284732066,No
Treatment,Medium Value,160.0898593893248,243.63870829334647,94.44950764827956,100.0,Yes
Control,High Value,177.14750145823103,211.86636719952958,78.6595454270911,69.41212061927587,No
Treatment,High Value,288.3811493714086,456.06001859986895,100.0,100.0,No
Control,High Value,335.02955911483275,395.8891480655101,96.27884672124623,100.0,Yes
Control,Low Value,273.5684125793752,329.64845767690565,56.48524597835455,72.55507849656992,Yes
Treatment,Medium Value,136.02094225391136,198.9063466622885,83.57200067623883,95.67489620093649,Yes
Control,Medium Value,261.9234438850732,315.05709275480547,67.41417503159784,63.798250103764474,No
Treatment,Medium Value,301.6901772182862,452.53266784258915,70.88567151376864,64.40166587623067,Yes
Treatment,Low Value,240.6969000872524,372.3282044518878,48.427665629554724,39.79201854837941,No
Treatment,Medium Value,191.40273815591553,294.8244328542555,47.31422358515586,66.10602455672782,Yes
Control,Medium Value,232.57477095667855,285.7428775436361,70.70438673612945,88.8098909057895,Yes
Treatment,Medium Value,172.99227420243272,260.91593554957603,88.99387511897716,99.81216348588656,No
Control,Medium Value,132.3495959078673,142.66844196934827,29.77038412972547,20.15239644568503,Yes
Treatment,Low Value,131.78972842778927,204.79251007764094,43.97372490300118,54.06320788618126,No
Treatment,High Value,285.9047706678864,431.54560131079404,95.47331507605593,100.0,Yes
Treatment,High Value,205.29979572791697,315.21837035738105,85.8414053505333,99.48382900021808,Yes
Control,Medium Value,239.88948000925856,279.91542402574373,87.10145600295445,89.53765412595018,Yes
Control,Medium Value,198.255085348378,232.7395789194407,65.89179282330421,74.87444773566921,No
Treatment,Medium Value,197.89667974585853,286.523969779705,87.41663318416467,81.86808203476987,Yes
Treatment,Low Value,241.99530578560643,360.529958787222,58.767909701715716,62.730422296182965,Yes
Control,Medium Value,297.86002495011985,355.8770857876503,81.76447749635177,76.2708607775517,No
Control,Low Value,164.05946440821396,192.56228368353524,49.85273433610362,61.58610663289815,Yes
Control,Medium Value,228.094743352332,262.79229309412455,72.17045817223045,83.54545470039952,Yes
Treatment,Medium Value,167.1779171653117,251.32688058374023,73.59489041252141,85.06489841073066,No
Control,High Value,216.1851527645546,258.4502137539016,95.77524819117016,82.29839611166894,No
Treatment,Medium Value,178.21530271244063,270.7377916593555,65.4109919573058,68.8820986293964,Yes
Control,Low Value,130.7491966442113,155.79533387487788,51.26811472801853,60.98268010255793,No
Treatment,High Value,302.02827774517743,457.9130467505907,100.0,100.0,No
Treatment,Low Value,202.9472691868544,315.9831519295774,61.14102616698295,76.0,No
Treatment,High Value,207.94721376321758,316.7368214816625,73.04201815332243,69.4690277182414,Yes
Control,Low Value,187.6296139380836,223.76355722989297,55.63565732891151,56.5086778574766,Yes
Control,High Value,310.63658995843184,370.455067242947,100.0,100.0,No
Control,Low Value,242.54931022853222,285.32931109627486,49.3535266617873,53.27518642714807,Yes
Treatment,Low Value,225.11204107779483,344.077041232507,58.509876082110424,68.63140171574963,No
Treatment,Medium Value,195.24478912432522,298.32127799252294,80.24536856328567,66.76486263385388,No
Control,High Value,236.20448265039337,283.78089361534626,68.42202439093731,71.33089435128166,Yes
Treatment,High Value,177.5290978891809,286.5506822839312,81.60118950344621,84.10403654932448,Yes
Treatment,Medium Value,214.01190443325876,322.5163182068228,67.0526808303363,81.86827139324662,No
Treatment,Low Value,247.99982969787388,389.2780329217684,55.024049369426024,68.76268201695368,No
Control,Low Value,242.47959032659668,286.02247495059163,50.24375980778318,56.756711279728215,No
Treatment,High Value,216.59435979308245,331.4269215286365,94.38565139488652,100.0,No
Control,Low Value,235.53683791594528,280.72298591719687,51.61884553572916,56.09063359558505,No
Control,High Value,275.3056197294073,323.0437543049779,70.0134074960704,68.32619491715958,No
Control,High Value,227.01196019026568,265.72735785633967,56.455162259079366,86.50737682222513,No
Control,Low Value,229.06789653769974,281.7252022192634,49.40685973217646,54.01533277147263,Yes
Control,Low Value,257.3230265041829,305.7645774979081,54.904214019105524,54.22307385077383,Yes
Treatment,Low Value,230.9305151914891,359.27627322134913,54.739329918319086,66.69195723093412,No
Control,Medium Value,168.40801877774612,209.38194715048084,61.46244658667497,57.105612296912334,No
Control,High Value,223.90189960464744,276.4959383709101,100.0,100.0,No
Control,Low Value,211.9940749991257,249.93343137809495,51.60954860044957,66.40902101411356,No
Treatment,Medium Value,192.05969167547693,288.392173836669,82.51682048563553,85.90792628843658,Yes
Treatment,Low Value,269.4038369484196,408.0286459425049,61.53138951118339,76.0,No
Treatment,High Value,261.88226154572953,392.6779164982108,100.0,100.0,Yes
Treatment,Medium Value,202.33081473005615,307.19659632642293,77.9968195352486,67.64303774014175,Yes
Control,High Value,205.1044331750982,234.4342919789076,70.24902619495936,92.52487916406368,No
Control,Low Value,173.970875301227,204.93154420184578,53.09178783680234,67.88576981761459,No
Treatment,Low Value,217.91591322821284,330.2808365630284,66.51946999770001,71.81555105490162,No
Treatment,Low Value,231.06330152307527,353.518118713088,53.08808214616167,54.562482741242825,Yes
Treatment,Medium Value,183.84051624259888,280.97255184573584,57.29309436414276,63.40993359004143,Yes
Treatment,Medium Value,295.6747803235989,453.68079013329134,81.02250571756339,78.92587508913186,Yes
Control,Medium Value,201.05133351678208,230.94574071429176,79.59086910781433,96.61925930922165,Yes
Treatment,Medium Value,178.62884097184383,276.47484491969516,69.19869947180602,73.9214486470527,No
Treatment,Low Value,218.7921080324033,345.63487431609974,51.746633691845354,57.68186748840832,No
Treatment,Low Value,139.00027064144982,220.98903460084517,70.24902619495936,59.91340767933824,No
Treatment,Low Value,129.22173302106614,203.22683893816674,58.78563024100615,71.9268547976141,No
Treatment,Medium Value,175.2405188099179,266.1891162357315,72.30608667222293,67.27667915233096,Yes
Treatment,Medium Value,183.47147193307157,276.16335671466754,78.9951495732737,100.0,Yes
Treatment,Low Value,238.17582934015493,372.1088935935985,66.31657825372785,70.37693551504393,Yes
Control,Low Value,135.47230232839055,160.90461693978088,52.71833123288945,56.15153807252867,No
Control,Medium Value,241.1541092644907,289.86084212743265,99.68452191901008,98.3052405722014,No
Control,High Value,285.91677735430636,351.32898911196423,100.0,100.0,Yes
Control,Low Value,267.67535021355576,317.622148286372,52.03404001852306,56.750324228356966,Yes
Control,Low Value,179.7707296190183,208.08022029533663,68.75835864060495,76.0,Yes
Control,Low Value,179.6972482258983,209.25354597212487,50.98470397713015,49.64183933206639,No
Treatment,Medium Value,319.3713587722591,494.3374087142387,94.6889950117604,99.36828894108825,Yes
Treatment,Low Value,262.5089196891725,400.9091944431297,51.95560446188953,50.347283510854304,No
Control,Low Value,187.8476679168791,226.08009261696733,59.19247985871231,68.13310731066369,No
Treatment,Low Value,245.83450980373988,384.0352928682215,58.54345039977575,60.6005683171864,No
Control,Low Value,202.48285280774616,246.63975539004588,52.30324703352639,46.224351456710465,No
Treatment,Low Value,196.73326627666395,311.71830733152467,57.37336229688167,58.608082344625466,Yes
Treatment,High Value,386.00832338958065,574.536405834574,100.0,96.54437884278363,Yes
Treatment,High Value,306.5168020812459,465.7866160648868,92.55951950877808,100.0,Yes
Treatment,Low Value,277.1997354499,428.7230266879099,57.320663891855624,71.21515257108365,No
Treatment,Low Value,144.24127459107564,212.48618107791955,60.00845176834146,76.0,No
Treatment,Low Value,283.8734031823637,437.94089289524277,47.10269000439375,70.5948200708177,Yes
Control,Low Value,185.13858837189184,214.4407389552073,55.05899868374725,57.01565316916796,No
Control,Medium Value,213.24951280647744,249.52327077608493,82.84331502191712,87.95464592275498,No
Treatment,Medium Value,235.59514298918478,375.89229221299775,71.17635895013036,79.12500582777484,Yes
Control,Medium Value,252.83597413904783,307.1219853748125,78.90457986460926,68.87868184568674,No
Treatment,High Value,294.88743148548025,454.80591536839773,68.67615972231758,67.60863189562532,Yes
Control,Low Value,242.1202946137708,282.2473573485578,57.000105944072885,56.38104405940388,No
Treatment,Medium Value,187.40862986918378,290.13553671694206,71.75227255422818,67.43599705933288,Yes
Control,Low Value,153.51824098949095,168.96571504048026,55.49492918601019,56.85935412866473,Yes
Treatment,Low Value,179.787518312405,280.8579359198428,53.70976822636269,48.03959806770747,Yes
Control,High Value,228.24256133432613,273.62564961931434,100.0,100.0,No
Treatment,High Value,244.73041746813433,366.15085561097237,77.23244293211498,65.5702533654625,Yes
Control,Medium Value,288.6968392717472,350.93833223232554,68.09379426709788,67.55628607371243,No
Treatment,Medium Value,222.73560343353273,337.9012069977692,64.6309650187925,56.933884761850415,No
Treatment,High Value,380.1004017094276,579.6247740817752,73.2406038051237,93.32764246918573,Yes
Treatment,High Value,323.6112612016539,501.08875046718185,89.35544902839327,100.0,Yes
Control,Low Value,186.14867337619202,212.77060960893292,45.698442766355214,47.78263808160628,No
Control,Low Value,116.67002057045278,131.90515463880328,55.68939413725231,54.407873841373934,Yes
Control,Medium Value,342.37745210008484,409.30776279802103,75.35684173040968,89.8146673716399,Yes
Treatment,Medium Value,199.11395373614474,302.21170878434566,75.30571899232592,71.29561578260565,Yes
Control,High Value,290.1205551443966,353.61228893187314,96.70116973474504,88.848525649715,No
Treatment,Medium Value,193.91634968911407,285.3007873485767,49.039062889829786,38.49570967283917,No
Control,Low Value,269.40456548244185,320.4870946679042,66.84340437046812,60.205665817663046,Yes
Control,High Value,288.2856728896147,348.6272218153855,89.19176039951988,100.0,No
Control,Low Value,158.56319922815064,191.33207843480326,60.37412834558742,73.20109968880776,Yes
Control,High Value,125.77027870990136,142.17042428231935,77.97007627545592,79.60615573093598,Yes
Treatment,High Value,255.6881590618573,409.5954505231093,76.02641483679356,87.90525000708,Yes
Control,Low Value,226.9612871552949,258.6858480976659,57.547505596031,71.70244019767703,Yes
Control,Medium Value,255.550130516712,302.7011996871119,77.6723968860608,69.5704106267448,No
Treatment,Medium Value,184.4170651260124,290.18327812389873,61.173171727297444,64.03820205166816,Yes
Treatment,Medium Value,181.94177377215007,288.67598474794266,76.2388971660318,62.02919875731199,No
Control,Medium Value,121.10130822284948,136.04306158289404,78.28125182491473,81.74421120971951,Yes
Control,Low Value,173.98721308917905,206.2105567670288,59.858690162483015,66.62767067068204,No
Treatment,High Value,155.5620893810492,244.2880621829928,91.35571583397483,100.0,Yes
Treatment,Low Value,170.05398962600123,259.6572286650067,55.96808423724574,65.84911914010182,No
Treatment,Medium Value,243.21374604058786,365.00057051881697,89.11096069970819,73.68972794291446,No
Control,Medium Value,234.33616160468168,266.89095144542995,65.20116758355546,59.99500710946046,Yes
Control,Low Value,172.09892964750296,199.5036967020432,61.08759160252629,64.18966534124584,Yes
Control,High Value,253.95979679688767,296.8636789969524,97.48670876535256,100.0,No
Treatment,Low Value,267.6242006599124,407.62401333334304,44.79703186175759,49.074247674701326,Yes
Treatment,Low Value,185.47619241004455,298.2976097473708,44.21816257438699,42.177754238141915,No
Treatment,Low Value,141.50084006806807,220.3101217263469,56.086313272506224,66.43906523115594,Yes
Control,High Value,286.3716675215317,337.55187524520016,69.8893722838406,77.99996784250511,Yes
Treatment,Low Value,238.9981530691973,366.8217391587659,35.78383612387511,29.938008694254265,Yes
Control,Low Value,160.6651738399906,188.5041193647299,76.0,76.0,Yes
Treatment,Medium Value,184.9891109709769,288.41332235276764,61.42054019945025,92.4515099467222,Yes
Control,Low Value,100.22385070038371,110.91026761065255,61.59058019555447,75.50345757485178,Yes
Control,Medium Value,200.0151348976929,230.36898849020758,74.00345887058896,87.33761653973622,No
Treatment,Medium Value,177.1158180117832,271.17954026059573,95.67808542880209,99.2885954045498,No
Control,Medium Value,144.38988786380156,152.56427972443825,90.70492517927826,84.22783149967101,No
Treatment,High Value,214.58655435425555,322.26445571816595,97.15765065337922,100.0,No
Control,Medium Value,122.20654171335909,148.37621215532326,31.236478065351626,28.691422196813196,No
Treatment,Low Value,107.3375976654044,168.68620725828958,32.93402458034835,36.261878513259155,Yes
Treatment,Low Value,183.0775517217535,269.632205915914,44.907213284383836,41.95633461413315,Yes
Control,Medium Value,297.63502564348744,352.7085542791016,79.84545393813853,91.34588799066707,No
Treatment,Medium Value,235.24448391802824,351.5233221117275,62.54485580068981,61.88626599150688,Yes
Control,Low Value,228.6359927534774,266.75155580790675,51.41721876214249,50.43446186029458,No
Treatment,Medium Value,308.79299358267343,471.79280442467893,94.17268999793862,99.6620203155934,Yes
Treatment,High Value,294.8253904439111,460.2836276433834,92.14131280592285,100.0,No
Treatment,Medium Value,209.67380502333714,329.6496143368621,61.52763445446298,60.05132113883717,No
Treatment,High Value,151.65347314968056,226.69093857488411,87.90285350431219,83.57970444999697,No
Control,High Value,212.6231578557317,240.79330893327793,93.15011294355112,98.28984896926734,Yes
Treatment,High Value,320.18950573034897,478.2611430360011,79.47288349591163,81.13042950127691,Yes
Treatment,Medium Value,261.9329474082018,412.72308281754044,77.41076267581764,61.21033463341182,No
Control,High Value,229.20744117053638,268.9700056364516,79.08401614012442,100.0,No
Control,High Value,233.1193799768589,274.13216525476577,65.01018757416347,59.131157633382145,Yes
Control,Medium Value,218.00404885234502,250.7507793391413,68.70803704552476,76.00685426714269,Yes
Control,High Value,210.28916178235957,254.35975906133797,81.44394661353064,98.21915116455799,No
Control,Medium Value,199.66558853449112,239.53810594971125,72.83765924242248,68.28927102426957,Yes
Control,Low Value,170.67572262513494,199.00690856103276,52.44862510791476,58.78921999242648,Yes
Treatment,High Value,268.85097566008363,405.80753710779794,100.0,100.0,No
Control,Medium Value,168.01030385264085,198.92353820948205,80.66695356463606,62.60334396682497,Yes
Treatment,Low Value,268.1089741395996,400.4832225270983,39.2617369339264,40.96305794364296,No
Control,High Value,235.49882068638382,281.7146973335022,92.09370740569558,99.24182743623868,No
Treatment,High Value,179.19059070552433,271.42895184348816,86.77935932273523,100.0,Yes
Treatment,Medium Value,267.7868834025153,414.27625568518283,67.99731022269727,54.83320552809309,No
Treatment,Low Value,259.1401512828056,399.5592742096514,40.69285894932141,44.74129985186164,Yes
Control,Medium Value,374.1478329088216,450.4031549124252,38.05945104401498,55.0606883322339,Yes
Control,High Value,322.0526672379759,388.4625122986938,100.0,100.0,Yes
Control,High Value,195.55399086448853,237.55109085124883,89.74596382565461,100.0,Yes
Control,High Value,255.66092081776995,303.3314926220045,92.97848220316013,100.0,Yes
Treatment,High Value,380.4529278229876,587.4383878415844,82.97648222228818,76.14567649997134,No
Control,Low Value,164.15278725409004,189.86978118176685,44.22696326618362,53.01810979749063,Yes
Treatment,Low Value,136.08169925155275,203.70494873526388,50.24234920042676,60.129626625706464,No
Treatment,Medium Value,197.64099257271334,306.2461098258519,63.50093986824362,61.869222125703224,No
Control,Medium Value,168.89444422213825,199.0297409962683,77.2866643245065,82.2581358114866,No
Control,Medium Value,189.67077178919638,231.32731078073454,74.88111720689419,90.37045937638092,No
Control,High Value,205.914643483486,241.40165039820397,98.26971887119628,100.0,Yes
Treatment,Medium Value,253.7671446722686,379.5443089773648,77.07377722730253,73.9214486470527,No
Control,Low Value,136.74387129155588,161.5449238926096,40.135460817860974,47.366048213160425,Yes
Treatment,Medium Value,240.9068115722024,378.3574267810321,64.8638346579762,89.0723640879146,No
Control,Medium Value,184.90106585885675,221.2952352297475,65.30752018585974,64.28584423121335,No
Treatment,Low Value,223.36449998915515,347.4797381890399,56.255017567153665,70.98235676982799,Yes
Control,Low Value,225.36127976772792,272.65668191488356,48.84871992672953,46.446613119951195,Yes
Control,High Value,287.0960735492979,341.83430257955916,94.00195202775369,100.0,Yes
Treatment,Low Value,236.31834875326388,352.4786401047792,56.345120559562524,67.25672073474028,No
Control,Low Value,170.10139422034433,205.4240727728737,52.54163921245795,64.70248651979414,Yes
Control,Medium Value,209.0107858131623,248.81207490314165,75.93350968674154,80.35449337428722,Yes
Control,Low Value,255.82760319118674,302.9502898080503,57.21948227582115,47.50351245189196,Yes
Control,High Value,261.2518532557751,301.1438432380802,91.5346339987758,96.77550213464103,No
Control,Medium Value,263.9722801077573,308.14637267175044,75.17924585238092,81.56893808058841,No
Control,High Value,172.17323779844878,190.06618931955703,99.29871818429537,100.0,No
Control,Low Value,246.23743729830926,289.17350729361146,50.376950255587985,65.14620688040625,Yes
Treatment,High Value,128.5503323121402,189.93797726699452,81.2213819819849,73.33165411613258,No
Treatment,High Value,152.18640134369656,231.00956476937156,92.66149707730541,100.0,No
Control,Low Value,163.02053320039926,200.91204286332987,50.25145463295014,52.080692056582535,Yes
Control,Low Value,216.41516487070598,261.64328473498233,54.53066165599039,57.671578520472465,Yes
Control,Medium Value,252.76446864125364,299.82188656037266,71.64416941048948,66.6458899318479,Yes
Treatment,Medium Value,188.02474124674583,282.4723183684161,91.45685530439447,96.81873767863564,Yes
Treatment,Medium Value,118.81738674361145,171.35564512371175,81.11858613772621,82.30216296344166,No
Control,Low Value,239.11219145984384,289.5036171556987,62.763734803319636,63.31075612915513,Yes
Treatment,High Value,271.16769067447535,406.46767939829886,95.63873410306927,96.26229709999593,Yes
Control,High Value,253.15755318678046,291.83435210577954,96.66476028954962,92.22648486853527,Yes
Control,Medium Value,313.2658625412828,387.9609732938372,76.051356727802,71.08916883038314,No
Control,Medium Value,230.35926066162403,271.5180180413722,66.10163698910816,62.89560874202577,No
Control,Low Value,154.4045171481986,193.42059679589815,45.869378716710294,39.00284083118624,Yes
Treatment,High Value,316.7754751018985,485.78244838303465,97.36343259912128,100.0,Yes
Treatment,Medium Value,196.20613052115365,311.2327946075014,74.57631695849417,86.32566740665051,No
Control,Low Value,188.9247290321244,224.867253462929,66.10574457074021,69.224345811318,Yes
Treatment,Medium Value,197.93254909613717,298.4172387617992,80.53874098830774,96.29298202896713,Yes
Treatment,Low Value,156.8994049244755,234.0381910253847,50.278928217879795,56.56794682351157,Yes
Control,High Value,218.68720505986312,243.35649330540787,76.36153627509945,90.49228375508964,Yes
Treatment,Low Value,265.7319409400877,403.05907268424687,56.82223620950571,60.442490885490464,Yes
Control,Medium Value,172.35809118508408,207.3591089003493,69.68835418859558,95.49657342189641,No
Control,Medium Value,276.71074148107255,327.9035355667211,65.40822413339623,96.07500094768764,No
Control,High Value,131.43692641008278,149.82224650224225,95.81242882830388,100.0,No
Control,High Value,321.77018613666695,381.2804158780763,75.47685169570659,43.60119588288805,No
Treatment,Medium Value,306.54508644994445,481.00327766300774,64.32533458604462,65.34727323901811,Yes
Control,Medium Value,166.8601341476908,188.05324039691067,98.64459089604914,100.0,No
